date,fed_total_assets,tga,rrp,fed_net_liquidity
2021-07-30,8221473.0,578204.0,1039.394,7642229.606
2021-08-02,8221473.0,578204.0,921.317,7642347.683
2021-08-03,8221473.0,578204.0,909.442,7642359.558
2021-08-04,8235073.0,492668.0,931.755,7741473.245
2021-08-05,8235073.0,492668.0,944.335,7741460.665
2021-08-06,8235073.0,492668.0,952.134,7741452.866
2021-08-09,8235073.0,492668.0,981.765,7741423.235
2021-08-10,8235073.0,492668.0,998.654,7741406.346
2021-08-11,8257159.0,434919.0,1000.46,7821239.54
2021-08-12,8257159.0,434919.0,1087.342,7821152.658
2021-08-13,8257159.0,434919.0,1050.941,7821189.059
2021-08-16,8257159.0,434919.0,1036.418,7821203.582
2021-08-17,8257159.0,434919.0,1053.454,7821186.546
2021-08-18,8342598.0,338808.0,1115.656,8002674.344
2021-08-19,8342598.0,338808.0,1109.938,8002680.062
2021-08-20,8342598.0,338808.0,1111.905,8002678.095
2021-08-23,8342598.0,338808.0,1135.697,8002654.303
2021-08-24,8342598.0,338808.0,1129.737,8002660.263
2021-08-25,8332743.0,301430.0,1147.089,8030165.911
2021-08-26,8332743.0,301430.0,1091.792,8030221.208
2021-08-27,8332743.0,301430.0,1120.015,8030192.985
2021-08-30,8332743.0,301430.0,1140.711,8030172.289
2021-08-31,8332743.0,301430.0,1189.616,8030123.384
2021-09-01,8349173.0,277650.0,1084.115,8070438.885
2021-09-02,8349173.0,277650.0,1066.987,8070456.013
2021-09-03,8349173.0,277650.0,1074.707,8070448.293
2021-09-07,8349173.0,277650.0,1079.945,8070443.055
2021-09-08,8357314.0,253496.0,1115.229,8102702.771
2021-09-09,8357314.0,253496.0,1107.659,8102710.341
2021-09-10,8357314.0,253496.0,1099.323,8102718.677
2021-09-13,8357314.0,253496.0,1087.108,8102730.892
2021-09-14,8357314.0,253496.0,1169.28,8102648.72
2021-09-15,8448770.0,230328.0,1081.342,8217360.658
2021-09-16,8448770.0,230328.0,1147.494,8217294.506
2021-09-17,8448770.0,230328.0,1218.303,8217223.697
2021-09-20,8448770.0,230328.0,1224.289,8217217.711
2021-09-21,8448770.0,230328.0,1240.494,8217201.506
2021-09-22,8489824.0,308022.0,1283.281,8180518.719
2021-09-23,8489824.0,308022.0,1352.483,8180449.517
2021-09-24,8489824.0,308022.0,1313.657,8180488.343
2021-09-27,8489824.0,308022.0,1297.05,8180504.95
2021-09-28,8489824.0,308022.0,1365.185,8180436.815
2021-09-29,8447981.0,197744.0,1415.84,8248821.16
2021-09-30,8447981.0,197744.0,1604.881,8248632.119
2021-10-01,8447981.0,197744.0,1385.991,8248851.009
2021-10-04,8447981.0,197744.0,1399.173,8248837.827
2021-10-05,8447981.0,197744.0,1431.18,8248805.82
2021-10-06,8464032.0,135582.0,1451.175,8326998.825
2021-10-07,8464032.0,135582.0,1375.863,8327074.137
2021-10-08,8464032.0,135582.0,1371.958,8327078.042
2021-10-12,8464032.0,135582.0,1367.051,8327082.949
2021-10-13,8480942.0,77858.0,1364.701,8401719.299
2021-10-14,8480942.0,77858.0,1445.66,8401638.34
2021-10-15,8480942.0,77858.0,1462.297,8401621.703
2021-10-18,8480942.0,77858.0,1477.114,8401606.886
2021-10-19,8480942.0,77858.0,1470.739,8401613.261
2021-10-20,8564943.0,83386.0,1493.961,8480063.039
2021-10-21,8564943.0,83386.0,1458.605,8480098.395
2021-10-22,8564943.0,83386.0,1403.02,8480153.98
2021-10-25,8564943.0,83386.0,1413.188,8480143.812
2021-10-26,8564943.0,83386.0,1423.198,8480133.802
2021-10-27,8556181.0,213291.0,1433.37,8341456.63
2021-10-28,8556181.0,213291.0,1384.684,8341505.316
2021-10-29,8556181.0,213291.0,1502.296,8341387.704
2021-11-01,8556181.0,213291.0,1358.606,8341531.394
2021-11-02,8556181.0,213291.0,1329.913,8341560.087
2021-11-03,8574871.0,280205.0,1343.985,8293322.015
2021-11-04,8574871.0,280205.0,1348.539,8293317.461
2021-11-05,8574871.0,280205.0,1354.059,8293311.941
2021-11-08,8574871.0,280205.0,1354.382,8293311.618
2021-11-09,8574871.0,280205.0,1377.197,8293288.803
2021-11-10,8663117.0,259293.0,1448.623,8402375.377
2021-11-12,8663117.0,259293.0,1417.643,8402406.357
2021-11-15,8663117.0,259293.0,1391.657,8402432.343
2021-11-16,8663117.0,259293.0,1466.857,8402357.143
2021-11-17,8674970.0,211453.0,1520.0,8461997.0
2021-11-18,8674970.0,211453.0,1584.097,8461932.903
2021-11-19,8674970.0,211453.0,1575.384,8461941.616
2021-11-22,8674970.0,211453.0,1573.769,8461943.231
2021-11-23,8674970.0,211453.0,1571.98,8461945.02
2021-11-24,8681771.0,164087.0,1452.897,8516231.103
2021-11-26,8681771.0,164087.0,1451.108,8516232.892
2021-11-29,8681771.0,164087.0,1459.339,8516224.661
2021-11-30,8681771.0,164087.0,1517.956,8516166.044
2021-12-01,8650402.0,152651.0,1427.347,8496323.653
2021-12-02,8650402.0,152651.0,1448.585,8496302.415
2021-12-03,8650402.0,152651.0,1475.464,8496275.536
2021-12-06,8650402.0,152651.0,1487.996,8496263.004
2021-12-07,8650402.0,152651.0,1455.038,8496295.962
2021-12-08,8664524.0,115117.0,1484.192,8547922.808
2021-12-09,8664524.0,115117.0,1500.027,8547906.973
2021-12-10,8664524.0,115117.0,1507.147,8547899.853
2021-12-13,8664524.0,115117.0,1599.768,8547807.232
2021-12-14,8664524.0,115117.0,1584.488,8547822.512
2021-12-15,8756666.0,104798.0,1621.097,8650246.903
2021-12-16,8756666.0,104798.0,1657.626,8650210.374
2021-12-17,8756666.0,104798.0,1704.586,8650163.414
2021-12-20,8756666.0,104798.0,1758.041,8650109.959
2021-12-21,8756666.0,104798.0,1748.285,8650119.715
2021-12-22,8790495.0,84954.0,1699.277,8703841.723
2021-12-23,8790495.0,84954.0,1577.78,8703963.22
2021-12-27,8790495.0,84954.0,1580.347,8703960.653
2021-12-28,8790495.0,84954.0,1637.064,8703903.936
2021-12-29,8757460.0,211849.0,1642.506,8543968.494
2021-12-30,8757460.0,211849.0,1696.476,8543914.524
2021-12-31,8757460.0,211849.0,1904.582,8543706.418
2022-01-03,8757460.0,211849.0,1579.526,8544031.474
2022-01-04,8757460.0,211849.0,1495.692,8544115.308
2022-01-05,8765721.0,389751.0,1492.787,8374477.2129999995
2022-01-06,8765721.0,389751.0,1510.553,8374459.447
2022-01-07,8765721.0,389751.0,1530.096,8374439.904
2022-01-10,8765721.0,389751.0,1560.421,8374409.579
2022-01-11,8765721.0,389751.0,1527.02,8374442.98
2022-01-12,8788278.0,456401.0,1536.981,8330340.019
2022-01-13,8788278.0,456401.0,1636.742,8330240.258
2022-01-14,8788278.0,456401.0,1598.887,8330278.113
2022-01-18,8788278.0,456401.0,1597.137,8330279.863
2022-01-19,8867834.0,488697.0,1656.576,8377480.424
2022-01-20,8867834.0,488697.0,1678.931,8377458.069
2022-01-21,8867834.0,488697.0,1706.127,8377430.873
2022-01-24,8867834.0,488697.0,1614.002,8377522.998
2022-01-25,8867834.0,488697.0,1599.502,8377537.498
2022-01-26,8860485.0,614877.0,1613.046,8243994.954
2022-01-27,8860485.0,614877.0,1583.895,8244024.105
2022-01-28,8860485.0,614877.0,1615.021,8243992.979
2022-01-31,8860485.0,614877.0,1654.85,8243953.15
2022-02-01,8860485.0,614877.0,1584.109,8244023.891
2022-02-02,8873211.0,675773.0,1626.895,8195811.105
2022-02-03,8873211.0,675773.0,1640.397,8195797.603
2022-02-04,8873211.0,675773.0,1642.892,8195795.108
2022-02-07,8873211.0,675773.0,1679.932,8195758.068
2022-02-08,8873211.0,675773.0,1674.61,8195763.39
2022-02-09,8878009.0,686384.0,1653.153,8189971.847
2022-02-10,8878009.0,686384.0,1634.146,8189990.854
2022-02-11,8878009.0,686384.0,1635.826,8189989.174
2022-02-14,8878009.0,686384.0,1666.232,8189958.768
2022-02-15,8878009.0,686384.0,1608.494,8190016.506
2022-02-16,8911033.0,692541.0,1644.134,8216847.866
2022-02-17,8911033.0,692541.0,1647.202,8216844.798
2022-02-18,8911033.0,692541.0,1674.929,8216817.071
2022-02-22,8911033.0,692541.0,1699.432,8216792.568
2022-02-23,8928129.0,697838.0,1738.322,8228552.678
2022-02-24,8928129.0,697838.0,1650.399,8228640.601
2022-02-25,8928129.0,697838.0,1603.349,8228687.651
2022-02-28,8928129.0,697838.0,1596.052,8228694.948
2022-03-01,8928129.0,697838.0,1552.95,8228738.05
2022-03-02,8904455.0,682903.0,1526.211,8220025.789
2022-03-03,8904455.0,682903.0,1533.992,8220018.008
2022-03-04,8904455.0,682903.0,1483.061,8220068.939
2022-03-07,8904455.0,682903.0,1461.227,8220090.773
2022-03-08,8904455.0,682903.0,1525.099,8220026.901
2022-03-09,8910748.0,652039.0,1542.504,8257166.496
2022-03-10,8910748.0,652039.0,1568.735,8257140.265
2022-03-11,8910748.0,652039.0,1557.823,8257151.177
2022-03-14,8910748.0,652039.0,1608.021,8257100.979
2022-03-15,8910748.0,652039.0,1583.471,8257125.529
2022-03-16,8954306.0,570606.0,1613.637,8382086.363
2022-03-17,8954306.0,570606.0,1659.977,8382040.023
2022-03-18,8954306.0,570606.0,1715.148,8381984.852
2022-03-21,8954306.0,570606.0,1728.893,8381971.107
2022-03-22,8954306.0,570606.0,1763.183,8381936.817
2022-03-23,8962474.0,614616.0,1803.186,8346054.814
2022-03-24,8962474.0,614616.0,1707.655,8346150.345
2022-03-25,8962474.0,614616.0,1676.974,8346181.026
2022-03-28,8962474.0,614616.0,1688.632,8346169.368
2022-03-29,8962474.0,614616.0,1718.87,8346139.13
2022-03-30,8937142.0,575065.0,1785.939,8360291.061
2022-03-31,8937142.0,575065.0,1871.97,8360205.03
2022-04-01,8937142.0,575065.0,1666.063,8360410.937
2022-04-04,8937142.0,575065.0,1692.936,8360384.064
2022-04-05,8937142.0,575065.0,1710.834,8360366.166
2022-04-06,8937592.0,574451.0,1731.472,8361409.528
2022-04-07,8937592.0,574451.0,1734.424,8361406.576
2022-04-08,8937592.0,574451.0,1750.498,8361390.502
2022-04-11,8937592.0,574451.0,1758.958,8361382.042
2022-04-12,8937592.0,574451.0,1710.414,8361430.586
2022-04-13,8965487.0,547308.0,1815.555,8416363.445
2022-04-14,8965487.0,547308.0,1706.935,8416472.065
2022-04-18,8965487.0,547308.0,1738.379,8416440.621
2022-04-19,8965487.0,547308.0,1817.292,8416361.708
2022-04-20,8955851.0,711406.0,1866.56,8242578.4399999995
2022-04-21,8955851.0,711406.0,1854.7,8242590.3
2022-04-22,8955851.0,711406.0,1765.031,8242679.9690000005
2022-04-25,8955851.0,711406.0,1783.609,8242661.391
2022-04-26,8955851.0,711406.0,1819.343,8242625.657
2022-04-27,8939199.0,944328.0,1803.162,7993067.8379999995
2022-04-28,8939199.0,944328.0,1818.416,7993052.584
2022-04-29,8939199.0,944328.0,1906.802,7992964.198
2022-05-02,8939199.0,944328.0,1796.302,7993074.698
2022-05-03,8939199.0,944328.0,1796.252,7993074.748
2022-05-04,8939972.0,945478.0,1815.656,7992678.3440000005
2022-05-05,8939972.0,945478.0,1844.762,7992649.238
2022-05-06,8939972.0,945478.0,1861.866,7992632.134
2022-05-09,8939972.0,945478.0,1858.995,7992635.005
2022-05-10,8939972.0,945478.0,1864.225,7992629.775
2022-05-11,8942008.0,945658.0,1876.119,7994473.881
2022-05-12,8942008.0,945658.0,1900.069,7994449.931
2022-05-13,8942008.0,945658.0,1865.287,7994484.7129999995
2022-05-16,8942008.0,945658.0,1833.152,7994516.848
2022-05-17,8942008.0,945658.0,1877.483,7994472.517
2022-05-18,8945898.0,886964.0,1973.373,8056960.627
2022-05-19,8945898.0,886964.0,1981.005,8056952.995
2022-05-20,8945898.0,886964.0,1987.987,8056946.013
2022-05-23,8945898.0,886964.0,2044.658,8056889.342
2022-05-24,8945898.0,886964.0,1987.865,8056946.135
2022-05-25,8914281.0,821535.0,1995.75,8090750.25
2022-05-26,8914281.0,821535.0,2007.702,8090738.298
2022-05-27,8914281.0,821535.0,2006.688,8090739.312
2022-05-31,8914281.0,821535.0,1978.538,8090767.462
2022-06-01,8915050.0,789532.0,1965.015,8123552.985
2022-06-02,8915050.0,789532.0,1985.239,8123532.761
2022-06-03,8915050.0,789532.0,2031.228,8123486.772
2022-06-06,8915050.0,789532.0,2040.093,8123477.907
2022-06-07,8915050.0,789532.0,2091.395,8123426.605
2022-06-08,8918254.0,723384.0,2140.277,8192729.723
2022-06-09,8918254.0,723384.0,2142.318,8192727.682
2022-06-10,8918254.0,723384.0,2162.885,8192707.115
2022-06-13,8918254.0,723384.0,2212.62,8192657.38
2022-06-14,8918254.0,723384.0,2223.857,8192646.143
2022-06-15,8932420.0,656870.0,2162.924,8273387.076
2022-06-16,8932420.0,656870.0,2178.382,8273371.618
2022-06-17,8932420.0,656870.0,2229.279,8273320.721
2022-06-21,8932420.0,656870.0,2188.627,8273361.373
2022-06-22,8934346.0,758283.0,2259.458,8173803.542
2022-06-23,8934346.0,758283.0,2285.442,8173777.558
2022-06-24,8934346.0,758283.0,2180.984,8173882.016
2022-06-27,8934346.0,758283.0,2155.942,8173907.058
2022-06-28,8934346.0,758283.0,2213.784,8173849.216
2022-06-29,8913553.0,756627.0,2226.976,8154699.024
2022-06-30,8913553.0,756627.0,2329.743,8154596.257
2022-07-01,8913553.0,756627.0,2167.085,8154758.915
2022-07-05,8913553.0,756627.0,2138.28,8154787.72
2022-07-06,8891851.0,700457.0,2168.026,8189225.974
2022-07-07,8891851.0,700457.0,2172.457,8189221.543
2022-07-08,8891851.0,700457.0,2144.921,8189249.079
2022-07-11,8891851.0,700457.0,2164.266,8189229.734
2022-07-12,8891851.0,700457.0,2146.132,8189247.868
2022-07-13,8895867.0,652572.0,2155.29,8241139.71
2022-07-14,8895867.0,652572.0,2207.121,8241087.879
2022-07-15,8895867.0,652572.0,2153.75,8241141.25
2022-07-18,8895867.0,652572.0,2190.375,8241104.625
2022-07-19,8895867.0,652572.0,2211.821,8241083.179
2022-07-20,8899213.0,613878.0,2240.204,8283094.796
2022-07-21,8899213.0,613878.0,2271.756,8283063.244
2022-07-22,8899213.0,613878.0,2228.959,8283106.041
2022-07-25,8899213.0,613878.0,2192.367,8283142.633
2022-07-26,8899213.0,613878.0,2189.474,8283145.526
2022-07-27,8890004.0,602945.0,2188.994,8284870.006
2022-07-28,8890004.0,602945.0,2239.883,8284819.117
2022-07-29,8890004.0,602945.0,2300.2,8284758.8
2022-08-01,8890004.0,602945.0,2161.885,8284897.115
2022-08-02,8890004.0,602945.0,2156.013,8284902.987
2022-08-03,8874620.0,594115.0,2182.238,8278322.762
2022-08-04,8874620.0,594115.0,2191.546,8278313.454
2022-08-05,8874620.0,594115.0,2194.927,8278310.073
2022-08-08,8874620.0,594115.0,2195.692,8278309.308
2022-08-09,8874620.0,594115.0,2186.568,8278318.432
2022-08-10,8879138.0,557265.0,2177.646,8319695.354
2022-08-11,8879138.0,557265.0,2199.247,8319673.7530000005
2022-08-12,8879138.0,557265.0,2213.193,8319659.807
2022-08-15,8879138.0,557265.0,2175.857,8319697.143
2022-08-16,8879138.0,557265.0,2165.332,8319707.668
2022-08-17,8849762.0,545321.0,2199.631,8302241.369
2022-08-18,8849762.0,545321.0,2218.161,8302222.839
2022-08-19,8849762.0,545321.0,2221.68,8302219.32
2022-08-22,8849762.0,545321.0,2235.665,8302205.335
2022-08-23,8849762.0,545321.0,2250.718,8302190.282
2022-08-24,8851436.0,535267.0,2237.072,8313931.928
2022-08-25,8851436.0,535267.0,2187.907,8313981.093
2022-08-26,8851436.0,535267.0,2182.452,8313986.548
2022-08-29,8851436.0,535267.0,2205.188,8313963.812
2022-08-30,8851436.0,535267.0,2188.975,8313980.025
2022-08-31,8826093.0,612536.0,2251.025,8211305.975
2022-09-01,8826093.0,612536.0,2173.156,8211383.8440000005
2022-09-02,8826093.0,612536.0,2173.413,8211383.587
2022-09-06,8826093.0,612536.0,2188.796,8211368.204
2022-09-07,8822401.0,581295.0,2206.987,8238899.013
2022-09-08,8822401.0,581295.0,2210.466,8238895.534
2022-09-09,8822401.0,581295.0,2209.714,8238896.286
2022-09-12,8822401.0,581295.0,2218.546,8238887.454
2022-09-13,8822401.0,581295.0,2202.719,8238903.2809999995
2022-09-14,8832759.0,593808.0,2225.579,8236725.421
2022-09-15,8832759.0,593808.0,2176.188,8236774.812
2022-09-16,8832759.0,593808.0,2186.833,8236764.167
2022-09-19,8832759.0,593808.0,2217.542,8236733.458
2022-09-20,8832759.0,593808.0,2238.87,8236712.13
2022-09-21,8816802.0,692496.0,2315.9,8121990.1
2022-09-22,8816802.0,692496.0,2359.227,8121946.773
2022-09-23,8816802.0,692496.0,2319.361,8121986.639
2022-09-26,8816802.0,692496.0,2299.011,8122006.989
2022-09-27,8816802.0,692496.0,2327.111,8121978.889
2022-09-28,8795567.0,689569.0,2366.798,8103631.202
2022-09-29,8795567.0,689569.0,2371.763,8103626.237
2022-09-30,8795567.0,689569.0,2425.91,8103572.09
2022-10-03,8795567.0,689569.0,2252.523,8103745.477
2022-10-04,8795567.0,689569.0,2233.616,8103764.384
2022-10-05,8759053.0,633939.0,2230.799,8122883.201
2022-10-06,8759053.0,633939.0,2232.801,8122881.199
2022-10-07,8759053.0,633939.0,2226.95,8122887.05
2022-10-11,8759053.0,633939.0,2222.479,8122891.521
2022-10-12,8758969.0,608302.0,2247.206,8148419.794
2022-10-13,8758969.0,608302.0,2244.1,8148422.9
2022-10-14,8758969.0,608302.0,2222.052,8148444.948
2022-10-17,8758969.0,608302.0,2172.301,8148494.699
2022-10-18,8758969.0,608302.0,2226.725,8148440.275
2022-10-19,8743922.0,607199.0,2241.835,8134481.165
2022-10-20,8743922.0,607199.0,2234.071,8134488.929
2022-10-21,8743922.0,607199.0,2265.809,8134457.191
2022-10-24,8743922.0,607199.0,2242.044,8134480.956
2022-10-25,8743922.0,607199.0,2195.616,8134527.384
2022-10-26,8723090.0,634548.0,2186.856,8086355.144
2022-10-27,8723090.0,634548.0,2152.485,8086389.515
2022-10-28,8723090.0,634548.0,2183.29,8086358.71
2022-10-31,8723090.0,634548.0,2275.459,8086266.541
2022-11-01,8723090.0,634548.0,2200.51,8086341.49
2022-11-02,8676870.0,598544.0,2229.861,8076096.139
2022-11-03,8676870.0,598544.0,2219.791,8076106.209
2022-11-04,8676870.0,598544.0,2230.84,8076095.16
2022-11-07,8676870.0,598544.0,2241.317,8076084.683
2022-11-08,8676870.0,598544.0,2232.555,8076093.445
2022-11-09,8678886.0,527479.0,2237.812,8149169.188
2022-11-10,8678886.0,527479.0,2200.586,8149206.414
2022-11-14,8678886.0,527479.0,2165.018,8149241.982
2022-11-15,8678886.0,527479.0,2086.574,8149320.426
2022-11-16,8625620.0,502982.0,2099.07,8120538.93
2022-11-17,8625620.0,502982.0,2114.439,8120523.561
2022-11-18,8625620.0,502982.0,2113.413,8120524.587
2022-11-21,8625620.0,502982.0,2125.426,8120512.574
2022-11-22,8625620.0,502982.0,2103.932,8120534.068
2022-11-23,8621390.0,479474.0,2069.174,8139846.826
2022-11-25,8621390.0,479474.0,2031.066,8139884.934
2022-11-28,8621390.0,479474.0,2054.914,8139861.086
2022-11-29,8621390.0,479474.0,2064.377,8139851.623
2022-11-30,8584576.0,511474.0,2115.913,8070986.087
2022-12-01,8584576.0,511474.0,2050.286,8071051.714
2022-12-02,8584576.0,511474.0,2049.763,8071052.237
2022-12-05,8584576.0,511474.0,2093.647,8071008.353
2022-12-06,8584576.0,511474.0,2111.465,8070990.535
2022-12-07,8582735.0,432335.0,2151.549,8148248.451
2022-12-08,8582735.0,432335.0,2175.973,8148224.027
2022-12-09,8582735.0,432335.0,2146.748,8148253.252
2022-12-12,8582735.0,432335.0,2158.517,8148241.483
2022-12-13,8582735.0,432335.0,2180.676,8148219.324
2022-12-14,8583413.0,355517.0,2192.864,8225703.136
2022-12-15,8583413.0,355517.0,2123.995,8225772.005
2022-12-16,8583413.0,355517.0,2126.54,8225769.46
2022-12-19,8583413.0,355517.0,2134.765,8225761.235
2022-12-20,8583413.0,355517.0,2159.408,8225736.592
2022-12-21,8564411.0,459780.0,2206.965,8102424.035
2022-12-22,8564411.0,459780.0,2222.898,8102408.102
2022-12-23,8564411.0,459780.0,2216.348,8102414.652
2022-12-27,8564411.0,459780.0,2221.259,8102409.741
2022-12-28,8551169.0,427926.0,2293.003,8120949.9969999995
2022-12-29,8551169.0,427926.0,2308.319,8120934.681
2022-12-30,8551169.0,427926.0,2553.716,8120689.284
2023-01-03,8551169.0,427926.0,2188.272,8121054.728
2023-01-04,8507429.0,423625.0,2229.542,8081574.458
2023-01-05,8507429.0,423625.0,2242.486,8081561.514
2023-01-06,8507429.0,423625.0,2208.265,8081595.735
2023-01-09,8507429.0,423625.0,2199.121,8081604.879
2023-01-10,8507429.0,423625.0,2192.942,8081611.058
2023-01-11,8508587.0,372340.0,2199.17,8134047.83
2023-01-12,8508587.0,372340.0,2202.989,8134044.011
2023-01-13,8508587.0,372340.0,2179.781,8134067.219
2023-01-17,8508587.0,372340.0,2093.328,8134153.672
2023-01-18,8489039.0,339018.0,2131.678,8147889.322
2023-01-19,8489039.0,339018.0,2110.145,8147910.855
2023-01-20,8489039.0,339018.0,2090.523,8147930.477
2023-01-23,8489039.0,339018.0,2135.499,8147885.501
2023-01-24,8489039.0,339018.0,2048.386,8147972.614
2023-01-25,8470557.0,491848.0,2031.561,7976677.439
2023-01-26,8470557.0,491848.0,2024.069,7976684.931
2023-01-27,8470557.0,491848.0,2003.634,7976705.366
2023-01-30,8470557.0,491848.0,2048.714,7976660.286
2023-01-31,8470557.0,491848.0,2061.572,7976647.428
2023-02-01,8433610.0,560089.0,2038.262,7871482.738
2023-02-02,8433610.0,560089.0,2050.063,7871470.937
